"";"PROBEID";"SYMBOL";"ENTREZID";"GENENAME";"GO";"EVIDENCE";"ONTOLOGY";"GOID";"TERM"
"957";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0045666";"IEA";"BP";"GO:0045666";"positive regulation of neuron differentiation"
"958";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0045773";"IEA";"BP";"GO:0045773";"positive regulation of axon extension"
"959";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0047497";"IEA";"BP";"GO:0047497";"mitochondrion transport along microtubule"
"960";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0048471";"IEA";"CC";"GO:0048471";"perinuclear region of cytoplasm"
"961";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0048675";"TAS";"BP";"GO:0048675";"axon extension"
"962";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0051915";"IEA";"BP";"GO:0051915";"induction of synaptic plasticity by chemical substance"
"963";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0061162";"IEA";"BP";"GO:0061162";"establishment of monopolar cell polarity"
"964";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0071363";"IEA";"BP";"GO:0071363";"cellular response to growth factor stimulus"
"965";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0071375";"IEA";"BP";"GO:0071375";"cellular response to peptide hormone stimulus"
"966";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0097440";"ISS";"CC";"GO:0097440";"apical dendrite"
"967";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0097441";"ISS";"CC";"GO:0097441";"basal dendrite"
"968";"212233_at";"MAP1B";"4131";"microtubule associated protein 1B";"GO:0097457";"ISS";"CC";"GO:0097457";"hippocampal mossy fiber"
"969";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0000123";"IDA";"CC";"GO:0000123";"histone acetyltransferase complex"
"970";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0003713";"IDA";"MF";"GO:0003713";"transcription coactivator activity"
"971";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"972";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0005634";"IBA";"CC";"GO:0005634";"nucleus"
"973";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0005634";"IDA";"CC";"GO:0005634";"nucleus"
"974";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0005654";"IDA";"CC";"GO:0005654";"nucleoplasm"
"975";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0005654";"TAS";"CC";"GO:0005654";"nucleoplasm"
"976";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0005829";"IDA";"CC";"GO:0005829";"cytosol"
"977";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0006260";"IDA";"BP";"GO:0006260";"DNA replication"
"978";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0006355";"IBA";"BP";"GO:0006355";"regulation of transcription, DNA-templated"
"979";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0006473";"IDA";"BP";"GO:0006473";"protein acetylation"
"980";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0006915";"IDA";"BP";"GO:0006915";"apoptotic process"
"981";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0006978";"IDA";"BP";"GO:0006978";"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator"
"982";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0007049";"IEA";"BP";"GO:0007049";"cell cycle"
"983";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0008285";"IDA";"BP";"GO:0008285";"negative regulation of cell population proliferation"
"984";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0035064";"IBA";"MF";"GO:0035064";"methylated histone binding"
"985";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0035064";"IDA";"MF";"GO:0035064";"methylated histone binding"
"986";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0043065";"IBA";"BP";"GO:0043065";"positive regulation of apoptotic process"
"987";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0043065";"IDA";"BP";"GO:0043065";"positive regulation of apoptotic process"
"988";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0043966";"IDA";"BP";"GO:0043966";"histone H3 acetylation"
"989";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0043981";"IDA";"BP";"GO:0043981";"histone H4-K5 acetylation"
"990";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0043982";"IDA";"BP";"GO:0043982";"histone H4-K8 acetylation"
"991";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0043983";"IDA";"BP";"GO:0043983";"histone H4-K12 acetylation"
"992";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0045111";"IDA";"CC";"GO:0045111";"intermediate filament cytoskeleton"
"993";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0045892";"IDA";"BP";"GO:0045892";"negative regulation of transcription, DNA-templated"
"994";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0045893";"IEA";"BP";"GO:0045893";"positive regulation of transcription, DNA-templated"
"995";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0045926";"IDA";"BP";"GO:0045926";"negative regulation of growth"
"996";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0046872";"IEA";"MF";"GO:0046872";"metal ion binding"
"997";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0051726";"IDA";"BP";"GO:0051726";"regulation of cell cycle"
"998";"218234_at";"ING4";"51147";"inhibitor of growth family member 4";"GO:0070776";"IEA";"CC";"GO:0070776";"MOZ/MORF histone acetyltransferase complex"
"999";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0004421";"IBA";"MF";"GO:0004421";"hydroxymethylglutaryl-CoA synthase activity"
"1000";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0004421";"IMP";"MF";"GO:0004421";"hydroxymethylglutaryl-CoA synthase activity"
"1001";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0004421";"ISS";"MF";"GO:0004421";"hydroxymethylglutaryl-CoA synthase activity"
"1002";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0004421";"TAS";"MF";"GO:0004421";"hydroxymethylglutaryl-CoA synthase activity"
"1003";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0005739";"IBA";"CC";"GO:0005739";"mitochondrion"
"1004";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0005739";"IDA";"CC";"GO:0005739";"mitochondrion"
"1005";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0005759";"TAS";"CC";"GO:0005759";"mitochondrial matrix"
"1006";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0006084";"IBA";"BP";"GO:0006084";"acetyl-CoA metabolic process"
"1007";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0006084";"IMP";"BP";"GO:0006084";"acetyl-CoA metabolic process"
"1008";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0006695";"IEA";"BP";"GO:0006695";"cholesterol biosynthetic process"
"1009";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0010142";"IBA";"BP";"GO:0010142";"farnesyl diphosphate biosynthetic process, mevalonate pathway"
"1010";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0042802";"IDA";"MF";"GO:0042802";"identical protein binding"
"1011";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0046951";"IMP";"BP";"GO:0046951";"ketone body biosynthetic process"
"1012";"204607_at";"HMGCS2";"3158";"3-hydroxy-3-methylglutaryl-CoA synthase 2";"GO:0046951";"TAS";"BP";"GO:0046951";"ketone body biosynthetic process"
"1013";"209479_at";"CCDC28A";"25901";"coiled-coil domain containing 28A";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
